,User,Location,Tweet
564,BethNjenga10,"Gatundu, Kenya",Uhunyeparody Bbi my foot Nkt tunaiangusha asubuhi namapema Tutiri slave ringi
565,ggha_bbi,,groovywrld
566,MShihundu,"Webuye, Kenya",DavidNdii oxines Unless you pinpoint them the way you have been doing on this forum like the borrowed BBI from Bomas draftwe cant know all the samewe are learning a lot from your tweets
567,muchene_,,How BBI wants Constitution changed to avoid postelection instabilityLatest News Updates
568,shaha125,"mombasa,Kenya",MbooJoseph No30603134 JamilaMohamed Youre basing your argument on the wheelbarrow conversation which is a political friendunless you are a politicianBBI doesnt favor youGet your facts rightSober up
569,groovywrld,Accra we dey,gghabbi oh so your mind no dey
570,BahatiBonnie,,Wetangulam In solidarity papa we roma i resist BBI Though waiting for your directions ukisema left ntaenda left ukisema right pia vile vile but i resist it Bungoma twakungojaa The true lion
571,Thee_mavERIC,Stuck in Kenya. ,Unye na Rao on their BBI nonsense
572,ggha_bbi,,groovywrld
573,ggha_bbi,,I applied for this covid loan and I didnt get it My friend applied and got 2000He spent it all on an IG model The girl picked Uber from Kasoa to Oyarifa which he paid Then spent the rest at sandbox with that girlNana Addo come for your moneyI will show you where he lives
574,CptHarrisjnr,"Nairobi, Kenya",kipmurkomen Reject BBI Nonsense
575,Alvinmwangi254,"Nairobi,Kenya.",I hope this song will continue toPlay even as we speak about BBI amp in the incoming elections in 2022 This song is POWERFULFemiOne femione nviiribeybiFEMI ONE ft NVIIRI KIPETERO KIYESU OFFICIAL VIDEO SMS SKIZA 7639365 via YouTube
576,cgatosh,Nairobi,ntvkenya Have they read the BBI Hii kitu inakaa ni kama inasolve everything that is ailing kenya Probably kuna paragraph fulani apo inaongelea manguo za polisi
577,groovywrld,Accra we dey,gghabbi im 245 years old
578,ngaruiya_benson,"Msambweni, Kwale.",ntvkenya Bbi doesnt mention such matters RejectBBI
579,TheMedicKE,"Nairne, South Australia",RobertAlai We dont need BBI Implement the current constitution
580,MShihundu,"Webuye, Kenya",TheStarKenya And he expects us laymen to read and make informed decisions HII BBI KWELI NI NYOKA
581,AlexMthaka,"Nairobi, Kenya, Africa.",KBonimtetezi Wait for directions from Sugoi Do you think WilliamsRuto will shy away from wanting to be an IMPERIAL PRESIDENTBBI itapita tuu
582,anyatrades,Republic of Slovenia,TOP 10 Decliners todayBVXV ITRM LLNW BBI TC MDLY USX WEI OEG MIST
583,KinyuaGathungu,,BBI Report QuoteWe have placed too much emphasis on what the nation can do for each of us our rights and given almost no attention to what we each must do for our nation
584,engStephen3,Peru,If WilliamsRuto you made Uhuru kenyatta president think twice RailaOdinga too will make his brother prime ministerso tell your rustlers to play it safe with BBI report NairobiansDemandForSonko
585,0Tonny,,frankmichaelO dreezydarius Tough luck support BBI
586,bram_pablo,Kenya,kijomba1 Guys are for BBI bana wachana na twitter Nani
587,martinngoni94,"Nairobi, Kenya",Carrot dangling this is what BBI is all about VijanaaTuvukeNaBBIKE BBIFraud BBINonsense JerusalemaChallenge DavidNdii OleItumbi ledamalekina SilviaWangeci KBonimtetezi
588,misslidah,"Nairobi, Kenya",I havent read the BBI but i already know i dont want it Simply because of the people who are pushing it on the frontlineThey always look out for themselves onlyPushing things that will only be suitable for them as individuals
589,BountahKE,"Malindi, Kenya",NtonjiraJr MigunaMiguna point noted buddy I almost stripped an old fool man today just because he didnt accepted that BBI is a new constitution RejectBBI returnmigunamiguna
590,zeddyabuz,"Nairobi, Kenya",kipmurkomen On the issues of BBI I agree with you its not good thing for common wananchi Its about leadership Its a burden
591,Dboszantwi,,gghabbi Jay6ix97 lol
592,kirimifrank8,"Meru,kenya",kipmurkomen humphreysnr tysonkimathi1 do these people here need wheelbarrow or BBI
593,nyoqqz,Anywhere you want me to be,We honestly dont need the BBI for now we should be focusing on tackling the rising Covid cases explore new sustainable strategies for generating government revenue tackle rampant GBV cases address climate change All we need is the rule of law and political goodwill
594,KariukiMbugua2,"Kalimoni, Kenya",EtalePhilip Stop being daft what does the BBI have that will stop that
595,ggha_bbi,,True
596,alienkos,"Nairobi, Kenya",FrankMtetezi MillicentOmanga Go ask any ordinary Kenyan outside Nyanza if they support BBI then get back to me
597,markkyalo12,"Kajiado-Kitengela, Kenya",Bare this in mind Parliament under BBI is risking interference by virtue of having the AG and the Cabinet Ministers as ex officio members of Parliament Executive armThe Judiciary is facing a threat of intereferance by having an OMBUDSMAN appointed by the President
598,EmuaminI,,kaapitano Mahali baba ako pia sisi tuko I believe Rao ameweza BBI
599,Michaelkhimu,"Kiambu, Kenya",steveogollaw Hii iko kwa BBI
600,Trickeration__,,gghabbi if you want to fight do down payment for location first
601,ggha_bbi,,Dboszantwi Jay6ix97 Very true
602,PaulNjeule,"Rift Valley, Kenya",AtukoDavid kipmurkomen First things first Lets get rid of Bbi
603,noelhimself,Somewhere in the universe,gghabbi Alright b
604,slkywoo,p ♡  she/her,KkaebsongBitch mon bbi elle est trop douce
605,ApacheOj,,olengoG SuzannaOwiyo My fren b seriousLuo Lives Matter too No compensation f young Luo lives lost in Railas quest f d presidencyNO BBI Ochietha KaleosKiuksKisiis n Luhyas got compensated aftr 07y havent Onagi bn so treatedRAO has bn a PM I lost friends in Kondele and relatives in Nbi
606,OscarNairobi,Mahali Pazuri ,RobertAlai The bonding is very good for the country for sure Its BBI we dont want
607,ggha_bbi,,noelhimself Will let my private jet come for you
608,NaikuniJ,"Nairobi, Kenya",ledamalekina What are we losing as Narokwe ate are losing Nothing bossan increase in revenue allocation and helb loan period of payment is enough for us to support this BBIthe people of Naok are behind BBI
609,denis_aunga,"Nairobi, Kenya",steveogollaw They said BBI will solve all those problems
610,mongare_jasper,Nairobi ,I cant see anything good in BBI ITS A SHAM BernadetteAlic4 NzauPriscilla
611,DickNaftaly,,RobertKiberenge KBonimtetezi In Marigas opinion polls it wasnt kibra people only but involved other Kenyans who never voted bcoz they dont belong to kibra constituencyfor BBI all those participating in the opinions will vote in referendum bcoz its a national document therefore the same will reflect
612,ggha_bbi,,Trickeration Its my accountI choose what I want to tweet
613,tallam_albert,"Nakuru, Kenya",KBonimtetezi DP Ruto MUST oppose BBI to test his strength in 2022Control Experiment
614,Trickeration__,,gghabbi Lol check your circle cause be like me my bombers can never do this and stop saying these things over here
615,SarahIb14076456,,KBonimtetezi Saying the truth that has set him free Waaaah tell you what many people will get revelations this BBI is to divide the country not unite Kenya why in all this 47 counties only have their tribes in it There is an anthem now watu wa kwetu kwanza have you heard it
616,Jay_6ix97,,gghabbi
617,AliMoha42644551,,Whats that thats making the BBI report more relevant worthwhile and substantial for Kenyans than the TJRC report which was shelved after spending millions of the taxpayers money on it
618,jackson_waziri,,Kenyans let us support BBI
619,ggha_bbi,,Jay6ix97 Eiii Koo Nsia
620,Mercysirma1,,RobertAlai No instead BBI should
621,BenjabinAsik,,Its so shocking in that us Kenyans we havent read the BBI report but already campaigns for it by officials are taking place
622,ggha_bbi,,Oh the 1000gh is even smallI will carry 10000gh Who is ready
623,karen_maina,"Nairobi, Kenya",Lol Kikuyus are finally divided BBI nonsense
624,ClaudiaKadzo,"New York, NY",And the fact that BBI will increase these fools by 48 Enyewe with Kenya all you have to do is laugh and wonder who cursed this nation
625,FREETHI80288852,"Machakos, Kenya",kipmurkomen 35 allocation to the counties and the youth provisions in the BBI is enough to create jobs for the 5million hustlers Senator Murkomen The 5 jobs is to ensure inclusivity in the expanded executiveits that simple my good senator
626,Kemboi1984,Kenya,The Power of men and women of GodResist BBI we shall read later
627,Kerichjoseah,"Nairobi, Kenya",Never let your best friends get lonely Keep disturbing themYa maana Tusome BBI
628,Hon_Karmah,Kenya,Join me in rejecting Babas bullshit initiative BBI Normalize this as your pinned tweetRejectBBI
629,NNKE14,"Nairobi, Kenya",Initially i hated this mzeeuntil i had some brief History which i dont think Ruto has on mindRaila is smart in politics and for thatniko ndani ndani ndani ya BBIBBI43NationsSTRONG BBIpromise
630,CleoAngieM,"Nairobi, Kenya. ",sylviakwamboka Hii ndio sababu sijapata usingizi bado Una PDF ya BBI unitumie nisome
631,musyoki_wa,nairobi,bkitescomputers OleItumbi Anitoe mexico tupambane na hawa magaidi wa BBI
632,kwame_garzy,"Kumasi, Ghana",gghabbi Dboszantwi
633,Sha214133428,,BBI is a plot to find slots for the retiring politicians it focus individual interest and doesnt favour common mwananchi Lets shun it together husler
634,AlexNjenga205,Uknown ,SonOfKisumu oriengomathan karobajohn Even with the BBi probability of Ruto winning is also 910 what are you trying to say
635,Nairohost,Nairobi Kenya,Cartels may now join RUTO to ensure BBI fails See what NIS will do to cartels in Government if BBI is adopted that has scaredthem
636,Lwangees,mombasa,Wait hizo changes za bbi zita pelekwa bunge place walishindwa kupitisha hio 23
637,KojoFit,Squat city,gghabbi Oh yes we all think differently
638,HonSifunaJoseph,KIMAETI; BUNGOMA,theTrendLive ntvkenya Youths juicy language in BBI nightmares
639,Ckwamboka2,Kenya,I aint into politics but this BBI report is pure nonsense Its clearly based on the self interest of the Big Fish How can a country with a struggling economy and 47million people have more politicians than the USA with the largest economy in the world and 330m ppl BBIFraud
640,ggha_bbi,,kwamegarzy Dboszantwi
641,AlexGechure,,EtalePhilip gabrieloguda NelsonHavi Mwambie awachane na watu tulipea ribs huko garden of eden alafu atangaze msimamo wake na hii BBI kabla tsunami haijakuja leo ni mwosho mmoja
642,benjionyono,"Nairobi,Kenya",Hapa ndio BBI imetufikisha
643,TheStarKenya,Kenya,The Senate be composed of 94 lawmakers one man and one woman elected in each of the 47 counties
644,ShurageM,"Ruiru, Kenya",ShankiAustine No clubs zisifungwe for how long na zikifungwa gava inado nini about testing and isolation Ama ni BBI tuThe basic hygeine measures are enough to prevent and it has been proven Tuache kupea Gava shortcuts hakuna
645,MalengaChipuki1,,GeoffreyLugano Its with great sadness GeoffreyLugano that as my Political Science lecturer a people and indeed a great people of the great nation Kenya are giving a superficial look to the BBI report without having the necessary measure on it
646,JumaSilas,kenya,RobertAlai What is in the BBI can be tackled by relevant ministries and parliament
647,Pekariu,"Nairobi, Kenya",Raila was not in election but BBI confirms he is the opposition leader
648,JustineOngwacho,"Kisii, Kenya",One Kenyabut bbi huenda ikafuata company ya kamisi Wakabando governorkibwana IanMbugua DrAlfredMutua its us to change Kenya handshake cant help KBonimtetezi
649,kwame_garzy,"Kumasi, Ghana",Dboszantwi gghabbi gghabbi udey see dx
650,markkyalo12,"Kajiado-Kitengela, Kenya",Tomorrow I shall be highlighting on the proposals that require a referendumBEWARE the reason they want BBI to be voted in whole is because of the hidden ENTICING proposals to the YOUTH to LURE them to support the CROOKED and UNREWARDING BBI Lets not fall for the TRAP
651,markkyalo12,"Kajiado-Kitengela, Kenya",I can authoritatively suggest to my followers that upon reading the BBI majority of its proposals are REPETITIVE are embodied in the 2010 COK and other than proposals that touch on ART 2551 the rest require BILLS to amend the COK Lets talk about IMPLEMENTING 2010 COK
652,Mboo_Joseph,,No30603134 shaha125 JamilaMohamed Dont be rigid to change It is very dangerous to be rigid to change Dont wait for change to change you my friend BBI can change your life more than wheelbarrow can
653,ggha_bbi,,Trickeration Naa 25 and below fo no aamo haw adwene dodo
654,nathankkipruto,"Nairobi, Kenya",WilliamsRuto Hii BBI itakuwajeAma we confuse them by supporting itGive us a signalYour people are getting confused
655,williamsonsok,,KBonimtetezi Kama mlianza kupinga BBI from the time Taskforce iliundwa lakini process bado iliendelea tu mpaka reporti ikatoka Sasa hii ndiyo itakuwa moto
656,SeitaiLetaya,"Narok, kilgoris town. ",dkmaraga ItsMutai Cj we dont support BBI PROPOSAL
657,Dboszantwi,,kwamegarzy gghabbi Hmmm me nuaThe gnashing erh
658,RichardOmbui9,,Uhuru cheatig people direct Ati Bbi iko ukipata loan seven years kulipa Huyu uhuru ni muongo na raila wake
659,Ogweno11,,TheStarKenya Prudence and well informed decision calls for wide consultation from experts before comment on the BBI draft This i conquer is a step in the right direction and honest approach by Hon Mudavadi to understand the document so as to argue from a point of knowing
660,nthigaimu,"Nairobi, Kenya",I am just imagining what would happen if the hustler nation decided to support BBIHustlers lets give this thought a chance you will thank me later
661,kwame_garzy,"Kumasi, Ghana",Dboszantwi gghabbi Eeei Onua woy3 sure
662,Trickeration__,,gghabbi Woho y3 sre if the boy no hold it no be she it go make hold or age guarantees money
663,PNemuel,"Kisii, Kenya",TheStarKenya If MusaliaMudavadi can hire constitutional lawyers and experts for BBI interpretation and advise what do you expect a common man to do with it
664,M4bdi,"Afmadow, Somalia",Another thing BBI needs to solve
