,User,Location,Tweet
1116,OneStop_Arcade,"Karen,Kenya",Are you a young vibrant female looking for an exciting opportunity We are looking for youIf interested email your CV To karenkitchen2019gmailcom InternationalDayoftheGirlChild DayOfTheGirl SharingIsCaring IkoKaziKE MaishaConcertFriday Ruto
1117,jebichiidiana,Mars,Farm Life via YouTube I need to work on content and your views Please comedy YouTuber artist BLACKCREATORSFUND BBMAsVote Video IkokaziKE AfricanSocialStar ActNow Vimeo
1118,ThuitaJim,"Nairobi, Kenya",Remember the employers most compelling question is What can you do for me not What do you wantYour challenge is to convey that value in a short and concise documentyourcover lettergetanewjob IkoKaziKE coverletterwriting
1119,Gotech_constrKe,kenya,On its own or paired with the Concrete tiles Square pieces the Concrete tile Fan shape can be used to make circles or arched fans With a little imagination the possibilities are untold1000 per square meter construction nairobikenya Paving outdoors IkoKaziKE ngong
1120,LuxuryHomeKE,Nairobi & Nakuru,720ml jar 120ksh 0791620612Sharemyhustleikokazike
1121,_MugishaN,Kenya,Posted as receivedIkoKaziKE Sociology people
1122,nancyokutah,"Kisumu,Kenya,Africa",IkoKaziKEWe are making Kisumu city digital amp smartApart from giving exposure to SMEs amp big corporateswe are showcasing events by advertising them on our LED outdoor screen located in Kisumu CBD to your target groupHolla 0788 888 666 or nancyokutahshapirocoke for rates
1123,Shirohshi,Kenya,healthyliving freshfood ordernow smallbusinesskenya womeninbusiness beanybeans Kwachuasupplies boiledbeans freshbeans vegan veganfood vegankenya vegeterian vegeteriankenya yogakenya fleamarket businesskenya youthempowerment tembeakenya madeinkenya IkoKaziKe
1124,shortlistafrica,"Nairobi, Kenya",jobs FridayAre you looking for new opportunities These companies are hiring mkopasolar melvinsteas FSDKe avpa PawameAfrica and more Check out the available openings on Shortlist kazybott ikoKaziKE
1125,Plus2KE,"Nairobi, Kenya",Logo and Identity Design for RedKraft Interiors logo identity branding brandingdesign agency creative Nairobi IkoKaziKe designinspiration designoftheday uidesign kenya identitydesign logotype dribbble
1126,3TechAgency,"Nairobi,Kenya",Get a website FREE 1 MONTH MARKETING PLANTalk to us nowwork javascript Africa Nairobi kenya Marketing US 100DaysOfCode DigitalMarketing Java SEO Google Instagram Twitter startups Web Webdesign IkoKaziKe MotivationalQuotes money JerusalemaChallenge
1127,Blacksh_Panther,"Nairobi,kenya",IkoKaziKe I need a plug If anyone knows a company looking for a receptionistcustomer service executive office assistantadmin assistant kindly feel free to share my contact toisoniquegmailcom Im open to volunteer to ikokaziIkoKaziKE kazimpango fridaymorning
1128,Simon_Ingari,"Nairobi, Kenya",United Nations Nairobi Internship Programme IkoKaziKE
1129,gakunganjuguna,Kenya,Oppo Reno 4 Pro 5G Ksh 68999Order at Key Features655 inch displayAndroid 10 ColorOS 7224GHz OctaCore processor12GB RAM256GB ROM48MP13MP12MP Rear camera32MP Front camera5G4000mAh batterymainaandkingangi IkoKaziKE
1130,CareerpointSolu,Nairobi Kenya,New post Job Opening at Diageo IKoKazi IkoKaziKe careeropportunities
1131,SummitRecruitke,"Karen Road, Nairobi, Kenya",Our client is looking to recruit a Pharmacy Manager with prior experience working in a similar role who will be in a supervisory role in overseeing the workflow of the Pharmacy Department Click here to apply JobsInKenya Medical IkoKaziKE
1132,Gichman_,,Ps4 complete with two pads and fifa 20 for sale 30kDM if interested ikokazike KOTLoyals
1133,ClintonMomo,,Any contractors in the here theres work for you IkoKaziKE johnnjenga
1134,Deluxe_Kenya,"Nairobi, Kenya",Early Mashujaa Day dealsKsh 2500 onlyCallwhatsapp 0790224486sneakers IkoKaziKE IkoKazi
1135,Simon_Ingari,"Nairobi, Kenya",Kenya Telegram Job Vacancies GroupTopics1Current open job vacancies 2 Help to those facing application difficulties3 Shortlisted candidates and interviews 4 Flagging off scam jobs Join link IkoKaziKE fridaymorning
1136,Simon_Ingari,"Nairobi, Kenya",Kenya Telegram Job Vacancies GroupTopics1Current open job vacancies 2 Help to those facing application difficulties3 Shortlisted candidates and interviews 4 Flagging off scam jobs Join link IkoKaziKE FridayThoughts
1137,Simon_Ingari,"Nairobi, Kenya",Kenya Telegram Job Vacancies GroupTopics1Current open job vacancies 2 Help to those facing application difficulties3 Shortlisted candidates and interviews 4 Flagging off scam jobs Join link IkoKaziKE MainaAndKingangi
1138,Simon_Ingari,"Nairobi, Kenya",Kenya Telegram Job Vacancies GroupTopics1Current open job vacancies 2 Help to those facing application difficulties3 Shortlisted candidates and interviews 4 Flagging off scam jobs Join link IkoKaziKE WhereYouBeenByNikita
1139,Simon_Ingari,"Nairobi, Kenya",Kenya Telegram Job Vacancies GroupTopics1Current open job vacancies 2 Help to those facing application difficulties3 Shortlisted candidates and interviews 4 Flagging off scam jobs Join link IkoKaziKE TulipeDENI
1140,Simon_Ingari,"Nairobi, Kenya",Kenya Telegram Job Vacancies GroupTopics1Current open job vacancies 2 Help to those facing application difficulties3 Shortlisted candidates and interviews 4 Flagging off scam jobs Join link IkoKaziKE FridayMotivation
1141,Simon_Ingari,"Nairobi, Kenya",IkoKaziKe PataKaziKe Gethired JobSeekers Jobs Internships Hiring Recruitment HR Hire Jobs Tujengane SokoNaKazi NatafutaKazi Hireme freelancing talent VirtualHiring jobopening Jobseekers jobseeker WorldFoodDay
1142,Simon_Ingari,"Nairobi, Kenya",Kenya Telegram Job Vacancies GroupTopics1Current open job vacancies 2 Help to those facing application difficulties3 Shortlisted candidates and interviews 4 Flagging off scam jobs Join link IkoKaziKe PataKaziKe Gethired JobSeekers
1143,_FelixKE,Mbeere,Nike air Jordan 4 Singles DayUS 95 UK 85 EU 43 275 CM5500 bobMtumbaDM for enquiriesIkoKaziKe
1144,PGSECURITYLTD1,"14 Parklands Road, Nairobi",Alarm system with a cloud based visual verification and smartphone application designed for the residential and small business marketsGet quote JointhePride gigeconomy IkoKaziKE
1145,Robindamisi,"Nairobi, Kenya",followback Robindamisi 2 save me TeamFollowBack iPhone12Pro IoT AI MLB Linux DEVCommunity Dev javascript js CodeNewbie coding IkoKaziKE Python 100DaysOfCode coding ML Memes code WomenWhoCode Programming CSS github Serverless webdev 3D developer
1146,CareerpointSolu,Nairobi Kenya,New post Career Opportunity at Embassy of Denmark Kenya IKoKazi IkoKaziKe
1147,kazibidii,Nairobi,Prescreened babysitters available on Kazibidii App Use the link below to download maishaconcertfriday FridayThoughts FridayMotivation IkoKaziKE
1148,EmploiAfrica,"Airport North Rd, Nairobi KE",It is imperative never to give upemploi GetHired IkoKaziKE
1149,CareerPointKe,Nairobi,IkoKaziKE IkoKaziHurry amp Apply Administration Jobs Available For YouClick here to apply
1150,JobonicsHR,Kenya,Apart from being forced to enter your cvresume details again in forms when applying for jobs what other things do you dislike about the job application processes today IkoKaziKE hiring jobs recruitment FridayMotivation FridayThoughts
1151,shecyclesnbi,Nairobi,IkoKaziKe motivation
1152,vonetteorinda,"nairobi,kenya",IkoKaziKE Im looking for a social media assistant
1153,Gichman_,,Rev Transcription accounts and captioning accounts available for saleDM if interested ikokazike KOTLoyals
1154,CareerpointSolu,Nairobi Kenya,New post Latest Job Opening at Kenya Safari Lodges IKoKazi IkoKaziKe generalmanagerjobs latestopportunities
1155,JustSilkk,Kenya,Please Retweet IkoKaziKE
1156,EagleMoversKe,Nairobi Kenya,Ayeeee The weekend is here a great time to move it move itA time to move it0729876192 or 0722208118 EagleMoversKenya tinaanddunco maishaconcertfriday BarakaZaMilele IkoKaziKE IkoKazi Kibaki
1157,BrendaWairimu,,Looking for an upper primary school tuition teacher math science Kiswahili based in Mtwapa Mombasa IkoKaziKE
1158,carolwmungai,"Nairobi,Kenya",IkoKaziKE
1159,Simon_Ingari,"Nairobi, Kenya",1412 Vacant Posts Open At Nairobi Metropolitan Service IkoKaziKE
1160,CampoeKE,Kenya,ICYMI Operations Associate at Humanitarian OpenStreetMap Team Nairobi 13yrs exp DDL 1st Nov 2020Details gt IkoKazi IkoKaziKE
1161,EstreamL,"Nairobi, Kenya",Securing your assets makes you at ease you can conveniently monitor and control access to your homebusiness premisesAt Estream EA Limited we install and service advanced and affordable security solutionsIkoKaziKE kibakiState HouseMau Mau
1162,EMS_Kenya,Kenya,VACANCYWere hiring for a Quality Management System CoordinatorJoin the EPlus familyIkokaziKE
1163,CareerpointSolu,Nairobi Kenya,New post Job Opening at HF Group IKoKazi IkoKaziKe
1164,thuodesigns_KE,KE,IkoKaziKE I am an article writer proficient in writing articles SEO content blogs website content product reviews and descriptions Available to start working immediately DM is open
1165,Shiko_tyras,"Nairobi, Kenya",Good morning tweeps please promote my hustle and retweet my client maybe on your timeline Size 3944 available at Kshs 2000IkoKaziKE
1166,kehia_kenya,,We are offering a platform to showcase Digitalhealth innovations as we move towards a digital futureShare with us your Digitalhealth story amp get featured on the next issue of the KDH NewsletterEmail secretarykehiaorg tell us your story amp well get back to youIkoKaziKE
1167,kehia_kenya,,dhis2 is hiring 2 Implementers for the Global Health Content amp Standards teamIkoKaziKEA Technical DHIS2 Implementer amp a Health Context DHIS2 Implementer who will join the Global Health Content amp Standards team at HISP UiOClick to find out more
1168,Fancy_Squaad,"Nairobi, Kenya",Light blue medium sized satchel Comes with a side sling and a clip in closure Leather MtumbaCall or whatsApp 0703249526 PRICE 1200Free delivery within CBDIkoKaziKE IkoKazi WhereYouBeenByNikita maishaconcertfriday NewsGang
1169,WorkforceAfrica,"NextGen Offices, 5th Floor",Leave the HR to us FeelGoodFriday recruiting101 IkoKaziKE futureofwork heretohelp
1170,CampoeKE,Kenya,CLOSING TODAY Applications for Laboratory Analyst Interns at GlaxoSmithKline NairobiApply Now gt IkoKazi IkoKaziKE
1171,CampoeKE,Kenya,CLOSING TODAY Applications for Microbiologist Interns at GlaxoSmithKline Nairobi Apply Now gt IkoKazi IkoKaziKE
1172,CampoeKE,Kenya,CLOSING TODAY Applications for Field Sales Representative at Center of Public Health and Development Nairobi Apply Now gt IkoKazi IkoKaziKE
1173,CampoeKE,Kenya,CLOSING TODAY Applications for HR Intern at Polytanks and Containers Kenya Nairobi Apply Now gt IkoKazi IkoKaziKE
1174,CampoeKE,Kenya,CLOSING TODAY Applications for Programme Associate at Coalition on Violence Against Women Kwale County Apply Now gt IkoKazi IkoKaziKE
1175,CampoeKE,Kenya,CLOSING TODAY Applications for Procurement and Logistics Assistant at FilmAid Kenya Nairobi Apply Now gt IkoKazi IkoKaziKE
1176,mwilu254,"Nairobi, Kenya",0719420579 is my numberAnything to do with electrical installation check out my header IkoKaziKE
1177,KingsResearch_,In The Library ,We offer Guidance Services onData analysisJournal writing DissertationPlagiarism removalEssays GrammarBusiness Plan254728426918 IkoKaziKE Tinaanddunco msambweni maishaconcertfriday KameneAndJalas newsgang kibaki Kenyatta Ruto
1178,WairimuBabu,"Nairobi, Kenya",A friend is looking for 2 one bedroom serviced apartments in lavingtonKilimanikileleshwa to rent for the month of December Any leads DM meIkoKaziKE
1179,KingsResearch_,In The Library ,We offer Guidance Services onData analysisJournal writing DissertationPlagiarism removalEssays GrammarBusiness Plan254728426918 IkoKaziKE Tinaanddunco msambweni maishaconcertfriday KameneAndJalas
1180,Miss_WanguiJoan,Nairobi,Hey guys need a logo for your brand or business follow my link to see more and if interested hit me up lets talkIkoKaziKE
1181,Wilhel_,"Nairobi, Kenya",malamjumat ThakGyaHuBro tvog POCOX3NFC Kotsokoni KOT IkoKaziKE IkoKazi
1182,CareerpointSolu,Nairobi Kenya,Post Edited IKoKazi IkoKaziKe
1183,coding_jobs_ke,Kenya 🌍 ,Title Assistant Systems Developer Student Information SystemsCompany Strathmore UniversityLocation NairobiSalary KSh ConfidentialPosted 10h agoIkoKaziKE CodingJobsKE
1184,coding_jobs_ke,Kenya 🌍 ,Title Assistant Systems Developer Financial amp HR SystemsCompany Strathmore UniversityLocation NairobiSalary KSh ConfidentialPosted 10h agoIkoKaziKE CodingJobsKE
1185,myKKKrazylife,ᵐᵒᵗʰᵉʳˢ ᵇᵃˢᵉᵐᵉⁿᵗ,Wale wanauza sweatpants IkoKaziKE
1186,WandiaKinaro,"Nairobi, Kenya",Get your bags from Bombbags on IGIkoKaziKE
1187,jeansandkhaki,"Nairobi, Kenya",Denims medium size just in at 1999 bob good qualitynegotiable Jeans Available at 1200bobKindly callwhatsapp now 0782 281719 djmo BigBillionDays DJSBU edgarobare MainaAndKingangi Airtel IkoKaziKE
1188,Shikoh88, lives with santa claus ,Ooh shiet this is dope Glow in the dark luxury contemporary 3Dwallclock A limited edition KOT kotloyals IkoKaziKE
1189,soko_jiji,"Nairobi, Kenya",IkoKaziKE check my last lrt amp follow
1190,CareerpointSolu,Nairobi Kenya,Post Edited IKoKazi IkoKaziKe
1191,coding_jobs_ke,Kenya 🌍 ,Title Assistant Systems Developer Academic amp Research Support SystemsCompany Strathmore UniversityLocation NairobiSalary KSh ConfidentialPosted 10h agoIkoKaziKE CodingJobsKE
1192,coding_jobs_ke,Kenya 🌍 ,Title Mobile App DeveloperCompany Anonymous EmployerLocation NakuruSalary KSh 15000 30000Posted 1d agoIkoKaziKE CodingJobsKE
1193,JobsAlertKe,Kenya,Accounts Payable Assistant Job here IkoKaziKE
1194,miconyango,Kenya,YouTube opens Black Voices Fund application 100 million USD This year the Fund will focus its efforts on creators within Kenya Nigeria SouthAfrica US and Brazil IkoKaziKE
1195,ajmusira,"Nairobi, Kenya.",IkoKaziKE
1196,realfieldwork,,Stay safe and keep your communities safeJoin Solomon and become a fielder today Apply via our website on or download the Realfield app from google playstore on EthicalData Realtime IkoKaziKe Tech4Good DataCollection f2f
1197,SK_Eliud1,Nairobi,Its going down this Sunday Mt Longonot hike and Lake Naivasha road trip for just Ksh 2650 The cost covers for transport water lunch park fees boat ride and photography Book now call 0727077727 or pay 50 to book your slotIkoKaziKE
1198,Mike_Wasonga,,Youre 18 years and aboveIn College or Uni Graduated already Own a smartphonerealfieldwork gives you an opportunity to work as an independent Realfielder Download the Realfield App at IkoKaziKe Realtime EthicalData
1199,iamsantoz_,,IkoKaziKE
1200,johnleon254,Kenya,Im hosting a virtual zoom team building session of ages 1015 yrs on Sat 17th Oct 2020 Will still be hosting more after Sign up today Share cause my clients cant be on your TLIkoKaziKEzoomexperienceletsplay
1201,NelsonGichukiKE,"Nairobi, Kenya",Retweet as much as possible kotIkoKaziKEKenyaKwetujeshiyajenganchi
